season,week,away_team,home_team,away_score,home_score,spread_line,model_spread,model_pick,expected_value,total_line,predicted_total,over_under,ats_result,total_result
2020,15,CLE,NYG,20,6,-6.0,CLE -5.0,NYG +6.0,1.42%,44.5,35.38,Under,loss,win
2020,15,DET,TEN,25,46,9.5,TEN -9.0,DET +9.5,-2.88%,54.5,71.3,Over,loss,win
2020,15,HOU,IND,20,27,7.5,IND -7.5,IND -7.5,-3.91%,52.5,48.35,Under,loss,win
2020,15,JAX,BAL,14,40,13.0,BAL -14.0,BAL -13.0,2.46%,49.5,55.9,Over,win,win
2020,15,KC,NO,32,29,-2.5,KC -1.0,NO +2.5,4.12%,53.5,53.93,Over,loss,win
2020,15,LAC,LV,30,27,3.5,LV -3.5,LAC +3.5,-4.36%,52.0,48.26,Under,win,loss
2020,15,NE,MIA,12,22,-1.5,MIA -0.0,MIA +1.5,4.92%,40.0,42.15,Over,win,loss
2020,15,NYJ,LA,23,20,17.5,LA -17.0,NYJ +17.5,-2.40%,44.5,44.49,Under,win,win
2020,15,PHI,ARI,26,33,6.5,ARI -5.5,PHI +6.5,2.26%,49.5,54.12,Over,loss,win
2020,15,PIT,CIN,17,27,-14.5,PIT -13.0,CIN +14.5,-24.63%,40.5,34.29,Under,win,loss
2020,15,SEA,WAS,20,15,-6.0,SEA -5.0,WAS +6.0,-0.13%,44.5,42.67,Under,win,win
2020,15,SF,DAL,33,41,-4.0,SF -4.0,DAL +4.0,-3.70%,46.0,56.29,Over,win,win
2020,15,TB,ATL,31,27,-6.0,TB -4.5,ATL +6.0,4.08%,49.5,50.03,Over,win,win
2020,16,ATL,KC,14,17,11.0,KC -10.0,ATL +11.0,1.07%,54.0,45.23,Under,win,win
2020,16,BUF,NE,38,9,-7.0,BUF -4.5,NE +7.0,8.81%,47.0,37.25,Under,loss,push
2020,16,CAR,WAS,20,13,-1.0,WAS -0.5,WAS +1.0,3.10%,41.0,38.79,Under,loss,win
2020,16,CHI,JAX,41,17,-9.5,CHI -9.0,JAX +9.5,-2.98%,47.0,52.19,Over,loss,win
2020,16,CIN,HOU,37,31,7.5,HOU -6.5,CIN +7.5,2.04%,46.0,47.76,Over,win,win
2020,16,CLE,NYJ,16,23,-6.5,CLE -6.5,CLE -6.5,-3.14%,45.0,42.67,Under,loss,win
2020,16,DEN,LAC,16,19,2.5,LAC -2.5,DEN +2.5,-3.54%,47.5,46.1,Under,loss,win
2020,16,IND,PIT,24,28,-1.0,PIT -0.5,PIT +1.0,4.95%,43.0,55.5,Over,win,win
2020,16,LA,SEA,9,20,1.5,SEA -1.5,SEA -1.5,-4.37%,48.0,42.67,Under,win,win
2020,16,MIA,LV,26,25,-2.0,MIA -2.5,MIA -2.0,-1.02%,50.0,51.9,Over,loss,win
2020,16,MIN,NO,33,52,6.5,NO -7.5,NO -6.5,2.02%,49.0,65.55,Over,win,win
2020,16,NYG,BAL,13,27,10.0,BAL -11.0,BAL -10.0,-0.01%,43.5,41.72,Under,win,win
2020,16,PHI,DAL,17,37,-3.0,PHI -2.5,DAL +3.0,-2.02%,50.0,56.94,Over,win,win
2020,16,SF,ARI,20,12,6.0,ARI -5.0,SF +6.0,-0.09%,49.0,45.23,Under,win,win
2020,16,TB,DET,47,7,-12.0,TB -10.5,DET +12.0,3.24%,55.0,51.9,Under,loss,win
2020,16,TEN,GB,14,40,3.0,GB -3.5,GB -3.0,-2.62%,52.5,54.2,Over,win,win
2020,17,ARI,LA,7,18,1.0,LA -2.0,LA -1.0,-55.48%,42.0,35.4,Under,win,win
2020,17,ATL,TB,27,44,7.5,TB -7.0,ATL +7.5,-1.58%,51.0,65.68,Over,loss,win
2020,17,BAL,CIN,38,3,-13.5,BAL -12.0,CIN +13.5,-25.27%,46.0,51.37,Over,loss,loss
2020,17,DAL,NYG,19,23,-1.5,DAL -1.5,NYG +1.5,-4.26%,44.5,42.67,Under,win,win
2020,17,GB,CHI,35,16,-4.5,GB -4.0,CHI +4.5,-1.02%,48.5,57.14,Over,loss,win
2020,17,JAX,IND,14,28,15.5,IND -15.5,JAX +15.5,-32.11%,48.0,42.67,Under,win,win
2020,17,LAC,KC,38,21,-7.0,LAC -1.5,KC +7.0,-0.72%,43.0,51.15,Over,loss,win
2020,17,LV,DEN,32,31,-2.5,LV -1.5,DEN +2.5,0.88%,50.5,53.12,Over,win,win
2020,17,MIA,BUF,26,56,-3.5,MIA -1.0,BUF +3.5,11.29%,42.5,76.1,Over,win,win
2020,17,MIN,DET,37,35,-3.0,MIN -3.5,MIN -3.0,-2.69%,54.0,53.22,Under,loss,loss
2020,17,NO,CAR,33,7,-6.0,NO -6.5,NO -6.0,-0.85%,47.0,46.01,Under,win,win
2020,17,NYJ,NE,14,28,3.0,NE -5.5,NE -3.0,10.44%,41.0,38.48,Under,win,loss
2020,17,PIT,CLE,22,24,10.5,CLE -6.5,PIT +10.5,-8.76%,45.0,42.67,Under,win,loss
2020,17,SEA,SF,26,23,-7.0,SEA -6.0,SF +7.0,-27.60%,45.0,46.88,Over,win,win
2020,17,TEN,HOU,41,38,-7.0,TEN -6.0,HOU +7.0,2.39%,55.5,68.83,Over,win,win
2020,17,WAS,PHI,20,14,-6.5,WAS -3.0,PHI +6.5,-13.06%,43.5,36.67,Under,win,win
2020,18,BAL,TEN,20,13,-3.5,BAL -4.0,BAL -3.5,-1.35%,53.0,46.58,Under,win,win
2020,18,CHI,NO,9,21,11.0,NO -10.5,CHI +11.0,-1.58%,48.0,54.94,Over,loss,loss
2020,18,CLE,PIT,48,37,5.0,PIT -5.5,PIT -5.0,-2.76%,47.5,64.28,Over,loss,win
2020,18,IND,BUF,24,27,7.0,BUF -7.0,BUF -7.0,-4.07%,50.5,57.14,Over,loss,win
2020,18,LA,SEA,30,20,3.0,SEA -2.5,LA +3.0,-59.73%,42.0,43.14,Over,win,win
2020,18,TB,WAS,31,23,-10.0,TB -9.0,WAS +10.0,-28.03%,45.0,52.1,Over,win,win
2020,19,BAL,BUF,3,17,2.5,BUF -2.0,BAL +2.5,-1.40%,50.0,43.77,Under,loss,win
2020,19,CLE,KC,17,22,7.5,KC -6.5,CLE +7.5,0.12%,55.5,45.95,Under,win,win
2020,19,LA,GB,18,32,7.0,GB -6.0,LA +7.0,2.30%,45.0,51.73,Over,loss,win
2020,19,TB,NO,30,20,2.5,NO -3.0,NO -2.5,-2.54%,53.0,57.14,Over,loss,loss
2020,20,BUF,KC,24,38,3.0,KC -2.0,BUF +3.0,2.51%,54.5,49.39,Under,loss,loss
2020,20,TB,GB,31,26,3.0,GB -2.5,TB +3.0,-2.20%,53.0,57.58,Over,win,win
2020,21,KC,TB,9,31,-3.0,KC -1.5,TB +3.0,5.39%,55.0,51.01,Under,win,win
2021,1,ARI,TEN,38,13,2.5,TEN -3.0,TEN -2.5,-2.74%,54.0,45.59,Under,loss,win
2021,1,BAL,LV,27,33,-3.0,BAL -4.0,BAL -3.0,-0.08%,50.5,48.73,Under,loss,loss
2021,1,CHI,LA,14,34,9.5,LA -8.0,CHI +9.5,2.90%,46.0,41.17,Under,loss,loss
2021,1,CLE,KC,29,33,5.5,KC -6.0,KC -5.5,-1.12%,54.5,56.53,Over,loss,win
2021,1,DAL,TB,29,31,10.0,TB -8.0,DAL +10.0,8.28%,52.5,57.14,Over,win,win
2021,1,DEN,NYG,27,13,-3.0,DEN -2.0,NYG +3.0,1.06%,41.5,41.44,Under,loss,win
2021,1,GB,NO,3,38,-4.0,GB -3.0,NO +4.0,1.47%,49.0,45.13,Under,win,win
2021,1,JAX,HOU,21,37,-3.5,JAX -2.0,HOU +3.5,2.88%,45.5,53.55,Over,win,win
2021,1,LAC,WAS,20,16,2.5,WAS -1.0,LAC +2.5,5.16%,45.5,46.1,Over,win,loss
2021,1,MIA,NE,17,16,3.5,NE -4.5,NE -3.5,-0.06%,43.5,42.67,Under,loss,win
2021,1,MIN,CIN,24,27,-3.0,MIN -2.5,CIN +3.0,-0.60%,47.0,52.48,Over,win,win
2021,1,NYJ,CAR,14,19,3.5,CAR -4.0,CAR -3.5,-0.35%,44.5,35.4,Under,win,win
2021,1,PHI,ATL,32,6,3.5,ATL -3.0,PHI +3.5,-0.21%,49.0,35.38,Under,win,win
2021,1,PIT,BUF,23,16,6.5,BUF -5.5,PIT +6.5,0.69%,48.0,45.13,Under,win,win
2021,1,SEA,IND,28,16,-3.0,SEA -2.0,IND +3.0,2.40%,49.0,47.85,Under,loss,win
2021,1,SF,DET,41,33,-9.5,SF -8.5,DET +9.5,1.83%,46.0,59.43,Over,win,win
2021,2,ATL,TB,25,48,13.5,TB -12.0,ATL +13.5,4.87%,52.0,53.15,Over,loss,win
2021,2,BUF,MIA,35,0,-3.5,BUF -2.0,MIA +3.5,3.05%,48.0,38.88,Under,loss,win
2021,2,CIN,CHI,17,20,2.0,CHI -2.0,CIN +2.0,-3.88%,44.5,31.89,Under,loss,win
2021,2,DAL,LAC,20,17,3.0,LAC -2.0,DAL +3.0,-0.05%,55.0,49.3,Under,win,win
2021,2,DEN,JAX,23,13,-6.0,DEN -5.0,JAX +6.0,1.43%,45.0,42.15,Under,loss,win
2021,2,DET,GB,17,35,11.5,GB -11.0,DET +11.5,-1.87%,49.5,50.14,Over,loss,win
2021,2,HOU,CLE,21,31,13.5,CLE -11.5,HOU +13.5,5.79%,48.5,56.53,Over,win,win
2021,2,KC,BAL,35,36,-3.5,KC -2.0,BAL +3.5,2.94%,53.5,51.79,Under,win,loss
2021,2,LA,IND,27,24,-4.0,LA -2.5,IND +4.0,3.98%,48.0,50.62,Over,win,win
2021,2,LV,PIT,26,17,5.5,PIT -5.5,LV +5.5,-3.43%,46.5,55.62,Over,win,loss
2021,2,MIN,ARI,33,34,4.0,ARI -3.5,MIN +4.0,-2.09%,51.0,56.22,Over,win,win
2021,2,NE,NYJ,25,6,-5.5,NE -5.5,NYJ +5.5,-4.35%,43.0,34.91,Under,loss,win
2021,2,NO,CAR,7,26,-3.0,NO -3.5,NO -3.0,-1.92%,45.0,39.3,Under,loss,win
2021,2,NYG,WAS,29,30,4.0,WAS -3.5,NYG +4.0,-1.50%,42.0,43.14,Over,win,win
2021,2,SF,PHI,17,11,-3.0,SF -2.0,PHI +3.0,1.71%,49.0,46.1,Under,loss,win
2021,2,TEN,SEA,33,30,6.5,SEA -6.5,SEA -6.5,-3.18%,53.5,49.2,Under,loss,loss
2021,3,ARI,JAX,31,19,-8.0,ARI -7.0,JAX +8.0,2.30%,51.5,51.91,Over,loss,loss
2021,3,ATL,NYG,17,14,3.0,NYG -3.0,ATL +3.0,-3.25%,48.0,32.93,Under,win,win
2021,3,BAL,DET,19,17,-7.5,BAL -8.0,BAL -7.5,-2.41%,51.0,51.06,Over,loss,loss
2021,3,CAR,HOU,24,9,-8.0,CAR -6.0,HOU +8.0,8.37%,43.0,45.13,Over,loss,loss
2021,3,CHI,CLE,6,26,7.5,CLE -6.5,CHI +7.5,0.48%,45.0,40.5,Under,loss,win
2021,3,CIN,PIT,24,10,2.5,PIT -3.5,PIT -2.5,2.56%,42.5,39.3,Under,loss,win
2021,3,GB,SF,30,28,3.5,SF -3.0,GB +3.5,-0.84%,50.5,51.15,Over,win,win
2021,3,IND,TEN,16,25,4.5,TEN -3.0,IND +4.5,4.50%,47.0,42.67,Under,loss,win
2021,3,LAC,KC,30,24,6.5,KC -6.5,LAC +6.5,-3.86%,55.0,50.23,Under,win,win
2021,3,MIA,LV,28,31,4.0,LV -4.0,MIA +4.0,-3.16%,45.0,48.22,Over,win,win
2021,3,NO,NE,28,13,3.0,NE -3.0,NO +3.0,-4.42%,44.0,42.67,Under,win,win
2021,3,NYJ,DEN,0,26,10.5,DEN -9.5,NYJ +10.5,2.03%,42.0,32.8,Under,loss,win
2021,3,PHI,DAL,21,41,3.5,DAL -3.5,DAL -3.5,-3.95%,51.5,53.62,Over,win,win
2021,3,SEA,MIN,17,30,-2.0,SEA -2.0,MIN +2.0,-3.79%,53.5,52.1,Under,win,win
2021,3,TB,LA,24,34,-1.0,TB -1.0,LA +1.0,-3.88%,55.0,69.09,Over,win,win
2021,3,WAS,BUF,21,43,7.5,BUF -8.0,BUF -7.5,-2.22%,45.5,55.63,Over,win,win
2021,4,ARI,LA,37,20,3.5,LA -4.0,LA -3.5,-2.01%,53.5,56.38,Over,loss,win
2021,4,BAL,DEN,23,7,1.0,DEN -0.0,BAL +1.0,0.18%,44.0,42.67,Under,win,win
2021,4,CAR,DAL,28,36,4.5,DAL -4.0,CAR +4.5,-2.77%,51.5,61.57,Over,loss,win
2021,4,CLE,MIN,14,7,-1.0,CLE -0.5,MIN +1.0,-1.71%,52.0,45.46,Under,loss,win
2021,4,DET,CHI,14,24,3.0,CHI -3.5,CHI -3.0,-0.70%,42.0,39.06,Under,win,win
2021,4,HOU,BUF,0,40,19.0,BUF -17.0,HOU +19.0,7.83%,47.5,43.23,Under,loss,win
2021,4,IND,MIA,27,17,2.5,MIA -1.0,IND +2.5,4.32%,41.5,35.38,Under,win,loss
2021,4,JAX,CIN,21,24,7.5,CIN -7.0,JAX +7.5,-1.50%,46.0,42.67,Under,win,win
2021,4,KC,PHI,42,30,-7.5,KC -6.5,PHI +7.5,0.98%,53.5,57.49,Over,loss,win
2021,4,LV,LAC,14,28,3.0,LAC -3.5,LAC -3.0,-2.62%,52.0,49.3,Under,win,win
2021,4,NYG,NO,27,21,7.5,NO -8.0,NO -7.5,-1.79%,43.0,42.67,Under,loss,loss
2021,4,PIT,GB,17,27,6.5,GB -6.0,PIT +6.5,-1.62%,45.0,43.69,Under,loss,win
2021,4,SEA,SF,28,21,2.5,SF -2.0,SEA +2.5,-0.31%,52.0,48.35,Under,win,win
2021,4,TB,NE,19,17,-6.0,TB -3.5,NE +6.0,8.93%,49.5,45.46,Under,win,win
2021,4,TEN,NYJ,24,27,-5.5,TEN -5.5,NYJ +5.5,-3.42%,44.5,36.73,Under,win,loss
2021,4,WAS,ATL,34,30,-1.0,WAS -0.5,ATL +1.0,-2.93%,47.5,51.9,Over,loss,win
2021,5,BUF,KC,38,20,2.5,KC -1.5,BUF +2.5,0.61%,57.0,69.19,Over,win,win
2021,5,CHI,LV,20,9,5.5,LV -4.5,CHI +5.5,0.20%,46.0,37.2,Under,win,win
2021,5,CLE,LAC,42,47,2.5,LAC -2.0,CLE +2.5,-1.57%,46.5,67.79,Over,loss,win
2021,5,DEN,PIT,19,27,-2.0,DEN -1.0,PIT +2.0,2.44%,40.0,35.14,Under,win,loss
2021,5,DET,MIN,17,19,10.0,MIN -9.5,DET +10.0,-0.54%,49.5,35.14,Under,win,win
2021,5,GB,CIN,25,22,-2.0,GB -2.0,GB -2.0,-3.96%,50.0,51.06,Over,win,loss
2021,5,IND,BAL,25,31,7.5,BAL -7.0,IND +7.5,-1.07%,46.5,48.6,Over,win,win
2021,5,LA,SEA,26,17,-2.5,LA -1.0,SEA +2.5,4.31%,53.5,45.13,Under,loss,win
2021,5,MIA,TB,17,45,11.0,TB -10.5,MIA +11.0,-0.52%,48.0,50.73,Over,loss,win
2021,5,NE,HOU,25,22,-8.0,NE -7.5,HOU +8.0,-2.98%,39.5,36.48,Under,win,loss
2021,5,NO,WAS,33,22,-2.5,NO -3.5,NO -2.5,0.13%,43.5,52.1,Over,win,win
2021,5,NYG,DAL,20,44,7.5,DAL -7.5,NYG +7.5,-3.84%,53.0,56.53,Over,loss,win
2021,5,NYJ,ATL,20,27,3.0,ATL -3.0,ATL -3.0,-3.73%,45.5,42.67,Under,win,loss
2021,5,PHI,CAR,21,18,2.5,CAR -3.0,CAR -2.5,-1.10%,46.0,45.46,Under,loss,win
2021,5,SF,ARI,10,17,6.0,ARI -4.5,SF +6.0,5.17%,48.5,47.97,Under,loss,win
2021,5,TEN,JAX,37,19,-4.0,TEN -4.0,TEN -4.0,-4.21%,49.0,48.67,Under,win,loss
2021,6,ARI,CLE,37,14,3.0,CLE -2.5,ARI +3.0,-1.89%,48.0,50.73,Over,win,win
2021,6,BUF,TEN,31,34,-6.0,BUF -6.0,BUF -6.0,-4.03%,53.5,71.9,Over,loss,win
2021,6,CIN,DET,34,11,-3.5,CIN -3.0,DET +3.5,-1.74%,46.5,41.17,Under,loss,win
2021,6,DAL,NE,35,29,-3.5,DAL -2.0,NE +3.5,3.71%,50.5,60.07,Over,loss,win
2021,6,GB,CHI,24,14,-5.5,GB -4.0,CHI +5.5,2.88%,44.0,42.67,Under,loss,win
2021,6,HOU,IND,3,31,10.5,IND -10.5,IND -10.5,-4.36%,43.5,38.06,Under,win,win
2021,6,KC,WAS,31,13,-6.0,KC -6.5,KC -6.0,-2.75%,54.0,52.0,Under,win,win
2021,6,LAC,BAL,6,34,3.0,BAL -3.5,BAL -3.0,-1.99%,50.5,51.73,Over,win,loss
2021,6,LA,NYG,38,11,-7.5,LA -7.0,NYG +7.5,-0.67%,49.5,45.13,Under,loss,win
2021,6,LV,DEN,34,24,5.0,DEN -4.5,LV +5.0,-0.68%,45.5,35.38,Under,win,loss
2021,6,MIA,JAX,20,23,-2.5,MIA -2.5,JAX +2.5,-3.48%,47.5,41.17,Under,win,win
2021,6,MIN,CAR,34,28,-2.5,MIN -1.0,CAR +2.5,4.66%,45.5,48.31,Over,loss,win
2021,6,SEA,PIT,20,23,5.5,PIT -3.5,SEA +5.5,5.93%,43.0,42.67,Under,win,push
2021,6,TB,PHI,28,22,-7.0,TB -6.5,PHI +7.0,-0.58%,53.0,51.93,Under,win,win
2021,7,ATL,MIA,30,28,-1.5,MIA -0.0,MIA +1.5,4.62%,48.5,51.9,Over,loss,win
2021,7,CAR,NYG,3,25,-3.0,CAR -3.0,NYG +3.0,-4.34%,42.5,34.47,Under,win,win
2021,7,CHI,TB,3,38,12.5,TB -11.5,CHI +12.5,2.69%,47.0,46.1,Under,loss,win
2021,7,CIN,BAL,41,17,6.5,BAL -7.5,BAL -6.5,0.42%,45.5,56.69,Over,loss,win
2021,7,DEN,CLE,14,17,2.0,CLE -2.5,CLE -2.0,-2.69%,40.5,41.97,Over,win,loss
2021,7,DET,LA,19,28,17.0,LA -15.5,DET +17.0,5.56%,51.0,47.87,Under,win,win
2021,7,HOU,ARI,5,31,20.5,ARI -18.0,HOU +20.5,9.89%,47.0,40.65,Under,loss,win
2021,7,IND,SF,30,18,3.5,SF -2.5,IND +3.5,1.95%,41.5,42.67,Over,win,win
2021,7,KC,TEN,3,27,-4.0,KC -3.5,TEN +4.0,-1.78%,57.5,46.92,Under,win,win
2021,7,NO,SEA,13,10,-6.0,NO -4.0,SEA +6.0,6.02%,42.0,32.8,Under,win,win
2021,7,NYJ,NE,13,54,7.0,NE -8.5,NE -7.0,4.93%,43.0,57.02,Over,win,win
2021,7,PHI,LV,22,33,1.0,LV -1.5,LV -1.0,-1.09%,48.0,50.85,Over,win,win
2021,7,WAS,GB,10,24,8.5,GB -8.5,GB -8.5,-4.17%,48.0,38.79,Under,win,win
2021,8,CAR,ATL,19,13,2.5,ATL -1.5,CAR +2.5,2.16%,47.0,43.69,Under,win,win
2021,8,CIN,NYJ,31,34,-11.5,CIN -10.0,NYJ +11.5,4.82%,43.5,56.46,Over,win,win
2021,8,DAL,MIN,20,16,4.5,MIN -2.0,DAL +4.5,9.57%,49.5,51.79,Over,win,loss
2021,8,GB,ARI,24,21,6.5,ARI -5.5,GB +6.5,2.10%,51.0,52.01,Over,win,loss
2021,8,JAX,SEA,7,31,4.0,SEA -6.0,SEA -4.0,5.86%,44.0,38.48,Under,win,win
2021,8,LA,HOU,38,22,-17.0,LA -14.5,HOU +17.0,9.29%,47.0,47.97,Over,win,win
2021,8,MIA,BUF,11,26,15.0,BUF -14.5,MIA +15.0,-0.82%,48.5,50.14,Over,push,loss
2021,8,NE,LAC,27,24,3.5,LAC -1.5,NE +3.5,6.26%,50.5,62.81,Over,win,win
2021,8,NYG,KC,17,20,10.5,KC -10.0,NYG +10.5,-0.59%,53.0,35.14,Under,win,win
2021,8,PHI,DET,44,6,-3.0,PHI -3.0,DET +3.0,-3.72%,48.5,41.17,Under,loss,loss
2021,8,PIT,CLE,15,10,5.5,CLE -4.5,PIT +5.5,1.49%,43.0,31.8,Under,win,win
2021,8,SF,CHI,33,22,-4.5,SF -4.0,CHI +4.5,-0.39%,40.0,35.14,Under,loss,loss
2021,8,TB,NO,27,36,-4.0,TB -3.0,NO +4.0,0.12%,48.5,56.38,Over,win,win
2021,8,TEN,IND,34,31,3.0,IND -3.0,TEN +3.0,-4.13%,51.0,63.34,Over,win,win
2021,8,WAS,DEN,10,17,4.0,DEN -4.0,DEN -4.0,-4.41%,45.0,31.69,Under,win,win
2021,9,ARI,SF,31,17,5.5,SF -3.0,ARI +5.5,8.73%,44.5,51.06,Over,win,win
2021,9,ATL,NO,27,25,7.0,NO -7.5,NO -7.0,-0.18%,43.0,50.14,Over,loss,win
2021,9,BUF,JAX,6,9,-14.5,BUF -14.0,JAX +14.5,-0.97%,48.0,33.21,Under,win,win
2021,9,CHI,PIT,27,29,7.0,PIT -7.0,CHI +7.0,-4.36%,40.0,41.69,Over,win,win
2021,9,CLE,CIN,41,16,2.5,CIN -2.0,CLE +2.5,-2.22%,47.5,51.9,Over,win,win
2021,9,DEN,DAL,30,16,10.5,DAL -9.0,DEN +10.5,3.67%,50.0,43.14,Under,win,win
2021,9,GB,KC,7,13,7.0,KC -5.0,GB +7.0,5.93%,48.0,30.66,Under,win,win
2021,9,HOU,MIA,9,17,4.0,MIA -5.0,MIA -4.0,1.79%,45.0,33.21,Under,win,win
2021,9,LAC,PHI,27,24,-1.0,LAC -0.5,PHI +1.0,-1.24%,49.5,48.91,Under,loss,loss
2021,9,LV,NYG,16,23,-3.0,LV -2.0,NYG +3.0,0.21%,47.0,50.49,Over,win,loss
2021,9,MIN,BAL,31,34,7.5,BAL -7.0,MIN +7.5,-0.83%,51.0,53.15,Over,win,win
2021,9,NE,CAR,24,6,-3.5,NE -3.5,NE -3.5,-3.54%,41.5,36.71,Under,win,win
2021,9,NYJ,IND,30,45,10.5,IND -11.0,IND -10.5,-1.13%,46.0,61.14,Over,win,win
2021,9,TEN,LA,28,16,7.0,LA -5.5,TEN +7.0,4.95%,53.5,56.53,Over,win,loss
2021,10,ATL,DAL,3,43,8.0,DAL -8.0,DAL -8.0,-4.44%,55.0,41.72,Under,win,win
2021,10,BAL,MIA,10,22,-8.5,BAL -7.5,MIA +8.5,0.59%,46.5,34.45,Under,win,win
2021,10,BUF,NYJ,45,17,-13.0,BUF -12.5,NYJ +13.0,-1.14%,47.0,52.8,Over,loss,win
2021,10,CAR,ARI,34,10,7.0,ARI -7.0,ARI -7.0,-3.51%,42.0,42.67,Over,loss,win
2021,10,CLE,NE,7,45,2.5,NE -3.5,NE -2.5,0.47%,45.5,50.14,Over,win,win
2021,10,DET,PIT,16,16,9.0,PIT -9.5,PIT -9.0,-0.96%,43.0,34.22,Under,loss,win
2021,10,JAX,IND,17,23,10.5,IND -10.5,IND -10.5,-3.78%,47.5,40.93,Under,loss,win
2021,10,KC,LV,41,14,-2.5,KC -3.0,KC -2.5,-3.05%,53.5,48.33,Under,win,loss
2021,10,LA,SF,10,31,-3.5,LA -3.0,SF +3.5,-1.34%,50.0,46.17,Under,win,win
2021,10,MIN,LAC,27,20,3.0,LAC -3.0,MIN +3.0,-3.34%,53.5,50.14,Under,win,win
2021,10,NO,TEN,21,23,3.0,TEN -2.5,NO +3.0,-1.33%,44.0,51.73,Over,win,push
2021,10,PHI,DEN,30,13,1.0,DEN -1.5,DEN -1.0,-2.34%,44.5,47.14,Over,loss,loss
2021,10,SEA,GB,0,17,3.0,GB -3.0,SEA +3.0,-4.20%,49.5,28.42,Under,loss,win
2021,10,TB,WAS,19,29,-10.0,TB -10.0,WAS +10.0,-3.61%,51.0,42.67,Under,win,win
2021,11,ARI,SEA,23,13,2.5,SEA -2.0,ARI +2.5,-2.87%,46.0,35.14,Under,win,win
2021,11,BAL,CHI,16,13,-5.0,BAL -5.0,CHI +5.0,-4.23%,43.0,38.87,Under,win,win
2021,11,CIN,LV,32,13,-1.0,CIN -0.5,LV +1.0,-0.82%,50.5,40.65,Under,loss,win
2021,11,DAL,KC,9,19,2.5,KC -2.0,DAL +2.5,-2.45%,56.0,44.66,Under,loss,win
2021,11,DET,CLE,10,13,13.0,CLE -12.0,DET +13.0,2.49%,42.5,28.42,Under,win,win
2021,11,GB,MIN,31,34,-1.0,GB -1.0,GB -1.0,-4.53%,48.0,50.23,Over,loss,win
2021,11,HOU,TEN,22,13,10.5,TEN -12.0,TEN -10.5,4.69%,44.5,39.3,Under,loss,win
2021,11,IND,BUF,41,15,7.5,BUF -7.5,IND +7.5,-4.22%,49.5,53.64,Over,win,win
2021,11,MIA,NYJ,24,17,-3.5,MIA -4.0,MIA -3.5,-2.89%,44.5,42.52,Under,win,win
2021,11,NE,ATL,25,0,-7.0,NE -8.5,NE -7.0,2.89%,47.5,41.17,Under,win,win
2021,11,NO,PHI,29,40,2.5,PHI -1.5,NO +2.5,1.51%,42.5,51.26,Over,loss,win
2021,11,NYG,TB,10,30,11.5,TB -11.0,NYG +11.5,-0.39%,49.5,43.69,Under,loss,win
2021,11,PIT,LAC,37,41,5.5,LAC -4.5,PIT +5.5,0.62%,47.5,56.22,Over,win,win
2021,11,SF,JAX,30,10,-6.5,SF -6.5,SF -6.5,-4.21%,45.0,38.06,Under,win,win
2021,11,WAS,CAR,27,21,3.5,CAR -3.5,CAR -3.5,-4.36%,43.0,42.67,Under,loss,loss
2021,12,ATL,JAX,21,14,-1.5,ATL -0.5,JAX +1.5,1.65%,46.0,29.46,Under,loss,win
2021,12,BUF,NO,31,6,-7.0,BUF -5.0,NO +7.0,6.08%,45.0,50.12,Over,loss,loss
2021,12,CAR,MIA,10,33,-1.0,CAR -0.5,MIA +1.0,-1.31%,41.0,47.05,Over,win,win
2021,12,CHI,DET,16,14,-2.0,CHI -2.0,CHI -2.0,-3.85%,41.5,38.49,Under,push,win
2021,12,CLE,BAL,10,16,3.0,BAL -3.5,BAL -3.0,-1.43%,47.0,29.83,Under,win,win
2021,12,LAC,DEN,13,28,-2.5,LAC -2.0,DEN +2.5,-0.44%,47.5,47.14,Under,win,win
2021,12,LA,GB,28,36,-2.0,GB -0.0,GB +2.0,7.55%,47.0,48.35,Over,win,win
2021,12,LV,DAL,36,33,7.0,DAL -7.5,DAL -7.0,-0.87%,51.0,53.17,Over,loss,win
2021,12,MIN,SF,26,34,3.5,SF -3.0,MIN +3.5,-2.71%,49.0,56.69,Over,loss,win
2021,12,NYJ,HOU,21,14,3.0,HOU -2.5,NYJ +3.0,-1.41%,44.5,39.06,Under,win,win
2021,12,PHI,NYG,7,13,-4.0,PHI -4.0,NYG +4.0,-3.75%,45.5,40.8,Under,win,win
2021,12,PIT,CIN,10,41,3.5,CIN -3.0,PIT +3.5,-2.16%,43.5,50.23,Over,loss,win
2021,12,SEA,WAS,15,17,-1.0,SEA -1.5,SEA -1.0,-0.91%,47.0,31.33,Under,loss,win
2021,12,TB,IND,38,31,-3.0,TB -2.0,IND +3.0,2.13%,53.0,66.13,Over,loss,win
2021,12,TEN,NE,13,36,7.5,NE -7.5,NE -7.5,-3.97%,43.0,51.9,Over,win,win
2021,13,ARI,CHI,33,22,-7.5,ARI -7.0,CHI +7.5,-1.33%,43.5,35.38,Under,loss,loss
2021,13,BAL,PIT,19,20,-4.0,BAL -3.5,PIT +4.0,-1.80%,44.0,39.32,Under,win,win
2021,13,DAL,NO,27,17,-6.0,DAL -4.0,NO +6.0,7.63%,46.0,41.97,Under,loss,win
2021,13,DEN,KC,9,22,8.5,KC -8.0,DEN +8.5,-2.15%,46.5,38.87,Under,loss,win
2021,13,IND,HOU,31,0,-10.0,IND -10.5,IND -10.0,-1.91%,45.5,43.71,Under,win,win
